"year","ncessch","school_name","state_name","lea_name","school_level","school_type","charter","magnet","free_lunch","reduced_price_lunch","enrollment","students_susp_in_sch","students_susp_out_sch_single","students_susp_out_sch_multiple","suspensions_instances","firearm_incident_ind","homicide_ind","rape_incidents","sexual_battery_incidents","robbery_w_weapon_incidents","robbery_w_firearm_incidents","robbery_no_weapon_incidents","attack_w_weapon_incidents","attack_w_firearm_incidents","attack_no_weapon_incidents","threats_w_weapon_incidents","threats_w_firearm_incidents","threats_no_weapon_incidents","possession_firearm_incidents","counselors_fte","social_workers_fte"
"2017","421551006583","Minersville Area JSHS","Pennsylvania","Minersville Area SD","High","Regular school","No","No","186","15","495","41","18","14","64.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","8.000","0.000","1.000","0.000","0.000","3.000","0.340"
"2017","421551006699","Minersville Area El Ctr","Pennsylvania","Minersville Area SD","Primary","Regular school","No","No","241","27","513","5","13","11","42.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.500","1.330"
"2017","421554002686","Mohawk SHS","Pennsylvania","Mohawk Area SD","High","Regular school","No","No","139","13","410","45","20","0","20.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.750","0.000"
"2017","421554007129","Mohawk El Sch","Pennsylvania","Mohawk Area SD","Primary","Regular school","No","No","374","29","835","63","2","0","2.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421554007605","Mohawk JHS","Pennsylvania","Mohawk Area SD","Middle","Regular school","No","No","74","8","223","5","0","7","7.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421560000087","Monessen MS","Pennsylvania","Monessen City SD","Middle","Regular school","No","No","","","162","32","22","20","94.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.000"
"2017","421560004444","Monessen El Ctr","Pennsylvania","Monessen City SD","Primary","Regular school","No","No","312","0","405","0","35","30","124.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421560006181","Monessen SHS","Pennsylvania","Monessen City SD","High","Regular school","No","No","159","0","222","29","21","36","137.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","421566003039","Montgomery El Sch","Pennsylvania","Montgomery Area SD","Primary","Regular school","No","No","251","29","549","0","1","0","1.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","1.000","0.000"
"2017","421566003040","Montgomery JSHS","Pennsylvania","Montgomery Area SD","High","Regular school","No","No","126","21","380","4","5","1","6.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4.000","0.000","0.000","1.000","0.000"
"2017","421572000229","J W Burkett El Sch","Pennsylvania","Montour SD","Missing/not reported","Regular school","No","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","421572005017","Montour HS","Pennsylvania","Montour SD","High","Regular school","No","No","156","29","950","1","85","57","310.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","0.000","0.000","3.000","0.000"
"2017","421572006596","Forest Grove El Sch","Pennsylvania","Montour SD","Missing/not reported","Regular school","No","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","421572007410","David E Williams MS","Pennsylvania","Montour SD","Middle","Regular school","No","No","220","24","833","85","43","17","92.000","No","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","3.000","0.000","0.000","0.000","0.000","3.000","0.000"
"2017","421572007607","Montour El Sch","Pennsylvania","Montour SD","Primary","Regular school","No","No","271","22","1086","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","421575003042","Lyter El Sch","Pennsylvania","Montoursville Area SD","Primary","Regular school","No","No","135","19","464","5","1","0","1.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421575003044","Loyalsock Valley El Sch","Pennsylvania","Montoursville Area SD","Primary","Regular school","No","No","69","7","237","5","1","1","2.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421575003045","Montoursville Area SHS","Pennsylvania","Montoursville Area SD","High","Regular school","No","No","157","14","630","68","23","11","336.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","421575005343","C E McCall MS","Pennsylvania","Montoursville Area SD","Middle","Regular school","No","No","196","20","667","34","9","3","163.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","421581004044","Montrose Area JSHS","Pennsylvania","Montrose Area SD","High","Regular school","No","No","201","22","655","37","17","0","23.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","8.000","0.000","0.000","0.000","0.000","3.000","1.000"
"2017","421581005354","Choconut Valley El Sch","Pennsylvania","Montrose Area SD","Primary","Regular school","No","No","104","14","279","1","0","1","3.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421581006421","Lathrop Street El Sch","Pennsylvania","Montrose Area SD","Primary","Regular school","No","No","186","9","395","5","10","0","10.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","7.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421583000148","J H Brooks El Sch","Pennsylvania","Moon Area SD","Primary","Regular school","No","No","84","11","353","10","2","1","4.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.500","0.000"
"2017","421583000240","Bon Meade El Sch","Pennsylvania","Moon Area SD","Primary","Regular school","No","No","89","9","543","0","1","0","1.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","1.000","0.000"
"2017","421583004951","Moon SHS","Pennsylvania","Moon Area SD","High","Regular school","No","No","176","26","1167","60","50","15","86.000","No","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","2.000","0.000","0.000","7.000","0.000","4.000","0.000"
"2017","421583006743","McCormick El Sch","Pennsylvania","Moon Area SD","Primary","Regular school","No","No","14","5","191","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.500","0.000"
"2017","421583007430","Moon Area Upper MS","Pennsylvania","Moon Area SD","Middle","Regular school","No","No","110","5","568","50","38","9","60.000","No","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.000","4.000","4.000","0.000","1.000","0.000","1.000","0.000"
"2017","421583007462","Moon Area Lower MS","Pennsylvania","Moon Area SD","Middle","Regular school","No","No","126","14","623","21","6","6","23.000","No","0.000","0.000","0.000","0.000","0.000","0.000","6.000","0.000","8.000","1.000","0.000","0.000","0.000","1.000","0.000"
"2017","421583007556","J.A. Allard El Sch","Pennsylvania","Moon Area SD","Primary","Regular school","No","No","184","0","184","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"2017","421583007577","Richard J. Hyde El Sch","Pennsylvania","Moon Area SD","Primary","Regular school","No","No","188","0","188","1","5","3","13.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.500","0.000"
"2017","421590007344","Grandview El Sch","Pennsylvania","Morrisville Borough SD","Primary","Regular school","No","No","121","15","211","0","8","4","22.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4.000","0.000","0.000","0.000","0.000","0.500","0.330"
"2017","421590007587","Morrisville HS","Pennsylvania","Morrisville Borough SD","High","Regular school","No","No","259","27","439","136","51","33","173.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","1.000","0.000","2.000","0.340"
"2017","421590007601","Morrisville Intermediate Sch","Pennsylvania","Morrisville Borough SD","Primary","Regular school","No","No","133","12","196","8","8","7","31.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","7.000","0.000","0.000","0.000","0.000","0.500","0.330"
"2017","421596001550","Moshannon Valley JSHS","Pennsylvania","Moshannon Valley SD","High","Regular school","No","No","169","18","429","21","29","8","48.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","17.000","0.000","0.000","2.000","0.000","1.000","0.000"
"2017","421596006929","Moshannon Valley El Sch","Pennsylvania","Moshannon Valley SD","Primary","Regular school","No","No","228","19","442","0","3","3","11.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.000","0.000","0.000","4.000","0.000","1.000","0.000"
"2017","421599000292","Mount Carmel Area El Sch","Pennsylvania","Mount Carmel Area SD","Primary","Regular school","No","No","510","58","815","0","21","5","24.000","No","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","12.000","0.000","0.000","3.000","0.000","1.000","0.330"
"2017","421599006936","Mount Carmel Area HS","Pennsylvania","Mount Carmel Area SD","High","Regular school","No","No","172","28","437","49","40","25","25.000","No","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","5.000","0.000","0.000","4.000","0.000","1.000","0.340"
"2017","421599007369","Mount Carmel Area JH","Pennsylvania","Mount Carmel Area SD","Middle","Regular school","No","No","","","230","61","11","24","103.000","No","0.000","0.000","0.000","0.000","0.000","3.000","0.000","0.000","2.000","0.000","0.000","2.000","0.000","1.000","0.330"
"2017","421602000670","Mount Union-Kistler El Sch","Pennsylvania","Mount Union Area SD","Primary","Regular school","No","No","273","0","275","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421602002291","Shirley Twp El Sch","Pennsylvania","Mount Union Area SD","Primary","Regular school","No","No","321","0","321","0","6","0","6.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"2017","421602002295","Mapleton-Union El Sch","Pennsylvania","Mount Union Area SD","Primary","Regular school","No","No","118","0","118","3","2","0","2.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"2017","421602002297","Mount Union Area JHS","Pennsylvania","Mount Union Area SD","Middle","Regular school","No","No","","","230","10","1","0","1.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421602006104","Mount Union Area SHS","Pennsylvania","Mount Union Area SD","High","Regular school","No","No","371","0","452","1","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421605004049","Mountain View JSHS","Pennsylvania","Mountain View SD","High","Regular school","No","Yes","135","20","452","78","21","43","60.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","4.000","0.000","3.000","0.000"
"2017","421605009997","Mountain View El Sch","Pennsylvania","Mountain View SD","Primary","Regular school","No","Yes","192","36","484","19","6","4","13.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421611000245","Washington El Sch","Pennsylvania","Mt Lebanon SD","Primary","Regular school","No","No","63","7","447","0","1","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.600","0.000"
"2017","421611000246","Lincoln El Sch","Pennsylvania","Mt Lebanon SD","Primary","Regular school","No","No","66","5","417","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.600","0.000"
"2017","421611000247","Markham El Sch","Pennsylvania","Mt Lebanon SD","Primary","Regular school","No","No","8","1","326","1","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.500","0.000"
"2017","421611000248","Howe El Sch","Pennsylvania","Mt Lebanon SD","Primary","Regular school","No","No","53","1","356","2","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.600","0.000"
"2017","421611000249","Foster El Sch","Pennsylvania","Mt Lebanon SD","Primary","Regular school","No","No","29","5","240","0","1","0","1.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.400","0.000"
"2017","421611000250","Jefferson El Sch","Pennsylvania","Mt Lebanon SD","Primary","Regular school","No","No","18","0","314","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.400","0.000"
"2017","421611000251","Hoover El Sch","Pennsylvania","Mt Lebanon SD","Primary","Regular school","No","No","26","0","275","0","1","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.400","0.000"
"2017","421611000254","Mt Lebanon SHS","Pennsylvania","Mt Lebanon SD","High","Regular school","No","No","202","23","1761","0","53","18","99.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","2.000","0.000","7.000","0.000"
"2017","421611000339","Mellon MS","Pennsylvania","Mt Lebanon SD","Middle","Regular school","No","No","71","10","659","9","4","2","8.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","2.000","0.000"
"2017","421611000340","Jefferson MS","Pennsylvania","Mt Lebanon SD","Middle","Regular school","No","No","59","7","701","4","5","2","11.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","421617000790","Mount Pleasant Area JHS","Pennsylvania","Mount Pleasant Area SD","Middle","Regular school","No","No","","","290","13","16","4","23.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421617004453","Rumbaugh El Sch","Pennsylvania","Mount Pleasant Area SD","Primary","Regular school","No","No","69","5","154","9","5","3","8.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.500","0.000"
"2017","421617004454","Donegal El Sch","Pennsylvania","Mount Pleasant Area SD","Primary","Regular school","No","No","85","7","200","3","1","1","1.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.500","0.000"
"2017","421617004455","Norvelt El Sch","Pennsylvania","Mount Pleasant Area SD","Primary","Regular school","No","No","88","9","386","0","11","2","5.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421617004457","Ramsay El Sch","Pennsylvania","Mount Pleasant Area SD","Primary","Regular school","No","No","177","11","369","10","9","9","18.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","1.000","1.000","2.000","0.000","1.000","0.000"
"2017","421617004458","Mount Pleasant Area HS","Pennsylvania","Mount Pleasant Area SD","High","Regular school","No","No","146","19","645","30","3","38","59.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.000"
"2017","421620000827","Muhlenberg MS","Pennsylvania","Muhlenberg SD","Middle","Regular school","No","No","478","83","928","7","68","59","258.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.000"
"2017","421620004919","Muhlenberg El Ctr","Pennsylvania","Muhlenberg SD","Primary","Regular school","No","No","665","94","1348","10","49","26","118.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.000"
"2017","421620006610","Muhlenberg HS","Pennsylvania","Muhlenberg SD","High","Regular school","No","No","292","41","894","0","49","25","124.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","1.000"
"2017","421620006905","C E Cole Intermediate Sch","Pennsylvania","Muhlenberg SD","Middle","Regular school","No","No","321","49","593","63","37","21","105.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","421623003047","Ward L Myers El Sch","Pennsylvania","Muncy SD","Primary","Regular school","No","No","196","25","590","1","2","1","3.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421623003048","Muncy JSHS","Pennsylvania","Muncy SD","High","Regular school","No","No","143","10","474","37","13","7","30.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","421629000469","Greater Nanticoke Area Ed Ctr","Pennsylvania","Greater Nanticoke Area SD","Middle","Regular school","No","No","201","12","336","29","16","7","36.000","No","0.000","0.000","0.000","3.000","3.000","0.000","3.000","3.000","1.000","4.000","3.000","1.000","3.000","0.660","0.000"
"2017","421629000733","GNA El Ctr","Pennsylvania","Greater Nanticoke Area SD","Primary","Regular school","No","No","336","45","529","0","3","0","3.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.600","0.000"
"2017","421629002933","J F Kennedy El Sch","Pennsylvania","Greater Nanticoke Area SD","Primary","Regular school","No","No","110","10","171","0","2","0","2.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.150","0.000"
"2017","421629002939","K M Smith El Sch","Pennsylvania","Greater Nanticoke Area SD","Primary","Regular school","No","No","214","19","351","0","1","4","9.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.250","0.000"
"2017","421629005242","Greater Nanticoke Area SHS","Pennsylvania","Greater Nanticoke Area SD","High","Regular school","No","No","466","61","934","112","39","11","63.000","No","0.000","0.000","0.000","6.000","6.000","5.000","1.000","1.000","0.000","7.000","7.000","6.000","1.000","2.340","0.000"
"2017","421638003488","Kenneth N Butz Jr El Sch","Pennsylvania","Nazareth Area SD","Primary","Regular school","No","No","40","4","350","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421638003493","Shafer El Sch","Pennsylvania","Nazareth Area SD","Primary","Regular school","No","No","130","26","614","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421638003494","Nazareth Area MS","Pennsylvania","Nazareth Area SD","Middle","Regular school","No","No","139","13","761","0","7","1","10.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","421638003495","Nazareth Area HS","Pennsylvania","Nazareth Area SD","High","Regular school","No","No","223","17","1554","0","18","3","26.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","5.000","0.000"
"2017","421638006717","Lower Nazareth El Sch","Pennsylvania","Nazareth Area SD","Primary","Regular school","No","No","60","5","340","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421638007111","Nazareth Area Intermediate Sch","Pennsylvania","Nazareth Area SD","Middle","Regular school","No","No","185","26","1105","5","9","1","11.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","421641000103","Maple Point MS","Pennsylvania","Neshaminy SD","Middle","Regular school","No","No","296","34","1306","51","40","0","47.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4.000","0.330"
"2017","421641001069","Joseph E Ferderbar El Sch","Pennsylvania","Neshaminy SD","Primary","Regular school","No","No","135","25","440","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.200"
"2017","421641001071","Miller El Sch","Pennsylvania","Neshaminy SD","Primary","Regular school","No","No","158","16","466","0","1","0","1.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.170"
"2017","421641001072","Schweitzer El Sch","Pennsylvania","Neshaminy SD","Primary","Regular school","No","No","121","19","433","0","1","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.160"
"2017","421641001076","Sandburg MS","Pennsylvania","Neshaminy SD","Middle","Regular school","No","No","230","34","741","35","9","0","9.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.330"
"2017","421641001077","Poquessing MS","Pennsylvania","Neshaminy SD","Middle","Regular school","No","No","227","34","809","33","19","12","10.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.330"
"2017","421641005154","Buck El Sch","Pennsylvania","Neshaminy SD","Primary","Regular school","No","No","69","7","566","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.200"
"2017","421641006455","Neshaminy HS","Pennsylvania","Neshaminy SD","High","Regular school","No","No","619","101","2565","337","197","17","459.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","10.000","1.000"
"2017","421641007161","Hoover El Sch","Pennsylvania","Neshaminy SD","Primary","Regular school","No","No","175","20","623","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.200"
"2017","421641007604","Tawanka El Sch","Pennsylvania","Neshaminy SD","Primary","Regular school","No","No","226","26","793","0","6","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.160"
"2017","421644002688","Neshannock Memorial El Sch","Pennsylvania","Neshannock Township SD","Primary","Regular school","No","No","120","10","585","2","7","3","10.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421644002689","Neshannock JSHS","Pennsylvania","Neshannock Township SD","High","Regular school","No","No","107","15","614","20","24","2","26.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000"
"2017","421650006969","Woodland Hills Academy","Pennsylvania","Woodland Hills SD","Primary","Regular school","No","No","555","0","555","14","13","2","18.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","0.000","0.750"
"2017","421650007015","Edgewood El Sch","Pennsylvania","Woodland Hills SD","Primary","Regular school","No","No","351","0","359","0","23","23","108.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000"
"2017","421650007022","Wilkins El Sch","Pennsylvania","Woodland Hills SD","Primary","Regular school","No","No","441","0","441","0","12","28","120.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000"
"2017","421650007214","Woodland Hills JSHS","Pennsylvania","Woodland Hills SD","High","Regular school","No","No","1431","0","1563","570","182","171","607.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","68.000","0.000","0.000","0.000","0.000","4.000","1.500"
"2017","421650007553","Woodland Hills Intermediate Sch","Pennsylvania","Woodland Hills SD","Middle","Regular school","No","No","596","0","596","9","68","72","279.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000"
"2017","421653000694","New Brighton Area MS","Pennsylvania","New Brighton Area SD","Middle","Regular school","No","No","316","0","316","6","16","9","28.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.500"
"2017","421653000695","New Brighton Area HS","Pennsylvania","New Brighton Area SD","High","Regular school","No","No","369","0","424","0","34","34","71.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","6.000","0.000","0.000","0.000","0.000","2.000","0.500"
"2017","421653006720","New Brighton Area El Sch","Pennsylvania","New Brighton Area SD","Primary","Regular school","No","No","639","0","639","0","3","0","3.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","1.000"
"2017","421662002701","Croton Pre-Kdg Ctr","Pennsylvania","New Castle Area SD","Prekindergarten","Regular school","No","No","98","0","98","Missing/not reported","Missing/not reported","Missing/not reported","-2.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"2017","421662002704","New Castle SHS","Pennsylvania","New Castle Area SD","High","Regular school","No","No","748","0","748","173","71","36","199.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","21.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421662007218","Washington Intrmd Sch","Pennsylvania","New Castle Area SD","Primary","Regular school","No","No","991","0","991","87","97","55","240.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421662007480","New Castle JHS","Pennsylvania","New Castle Area SD","Middle","Regular school","No","No","477","0","477","108","77","57","247.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","18.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","421662007541","Harry W Lockley Early Learning Center","Pennsylvania","New Castle Area SD","Primary","Regular school","No","No","809","0","810","0","37","26","114.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","1.000"
"2017","421674004466","Martin Sch","Pennsylvania","New Kensington-Arnold SD","Primary","Regular school","No","No","166","0","166","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"2017","421674007533","Berkey Sch","Pennsylvania","New Kensington-Arnold SD","Primary","Regular school","No","No","296","0","296","31","16","15","65.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","8.000","0.000","0.000","0.000"
"2017","421674007538","Roy A. Hunt El Sch","Pennsylvania","New Kensington-Arnold SD","Primary","Regular school","No","No","669","0","669","82","71","52","220.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","22.000","0.000","0.000","3.000","0.000","0.000","0.000"
